age,revenu_mensuel,anciennete_emploi,type_contrat,montant_demande,duree_pret_mois,nb_credits_actuels,historique_credit,apport_personnel,situation_familiale,nb_personnes_charge,credit_accorde
35,291000,26.0,Indépendant,2310000,60,2,Bon,360000.0,Marié,2,1
39,313000,28.0,CDI,10550000,84,0,Moyen,2220000.0,Marié,1,1
54,407000,22.0,CDD,15900000,24,2,Mauvais,4470000.0,Marié,1,0
64,680000,17.0,Indépendant,7940000,12,2,Moyen,0.0,Marié,0,0
54,398000,23.0,CDD,8890000,120,1,Bon,830000.0,Célibataire,0,1
36,80000,22.0,CDI,2810000,84,1,Bon,930000.0,Célibataire,1,1
48,547000,10.0,CDD,10360000,36,1,Bon,2430000.0,Marié,3,1
50,115000,25.0,CDI,2330000,12,3,Bon,820000.0,Marié,2,0
61,702000,28.0,Fonctionnaire,18440000,120,1,Mauvais,4230000.0,Marié,0,1
59,205000,5.0,CDD,3100000,84,6,Mauvais,720000.0,Marié,1,0
21,335000,13.0,CDI,4180000,84,4,Bon,660000.0,Marié,2,1
41,282000,18.0,CDD,6040000,48,0,Bon,960000.0,Marié,3,1
22,415000,15.0,CDI,4460000,84,0,Moyen,630000.0,Célibataire,2,1
62,372000,5.0,Indépendant,9850000,12,2,Bon,2170000.0,Célibataire,2,0
63,778000,27.0,CDD,19450000,84,1,Moyen,7470000.0,Célibataire,1,1
62,244000,7.0,CDI,1590000,48,1,Bon,200000.0,Marié,0,1
32,80000,11.0,CDD,610000,24,0,Moyen,90000.0,Célibataire,3,1
61,129000,15.0,CDI,3910000,120,3,Bon,,Marié,0,1
33,496000,4.0,CDD,3830000,12,1,Mauvais,740000.0,Célibataire,1,0
58,340000,17.0,CDI,13070000,60,2,Moyen,560000.0,Célibataire,2,0
34,506000,7.0,Fonctionnaire,16620000,24,0,Bon,6650000.0,Marié,0,0
30,836000,2.0,Fonctionnaire,26550000,120,1,Moyen,3860000.0,Célibataire,0,1
59,221000,5.0,Indépendant,4770000,60,1,Bon,1770000.0,Marié,1,1
51,736000,0.0,Fonctionnaire,13060000,120,2,Bon,3150000.0,Célibataire,2,1
34,1003000,7.0,Indépendant,9730000,12,1,Bon,1880000.0,Marié,1,1
22,94000,9.0,CDI,2610000,84,1,Bon,1030000.0,Célibataire,0,1
62,634000,18.0,CDD,24860000,84,0,Bon,4100000.0,Célibataire,1,1
57,311000,29.0,CDD,4650000,84,1,Bon,1160000.0,Célibataire,0,1
31,577000,26.0,Indépendant,13370000,36,0,Bon,2280000.0,Célibataire,1,1
57,437000,25.0,CDD,13150000,120,0,Moyen,1230000.0,Marié,1,1
52,403000,,CDI,4290000,24,2,Mauvais,1010000.0,Célibataire,1,0
40,413000,28.0,CDD,9220000,120,2,Bon,1670000.0,Célibataire,1,1
32,80000,18.0,Indépendant,2950000,60,2,Moyen,250000.0,Célibataire,1,0
27,121000,27.0,CDI,3830000,24,1,Bon,1460000.0,Célibataire,1,0
26,153000,18.0,CDI,2570000,60,3,Mauvais,380000.0,Célibataire,2,0
58,249000,5.0,CDI,9680000,36,2,Mauvais,1780000.0,Marié,1,0
56,489000,26.0,CDD,13400000,36,0,Mauvais,1070000.0,Célibataire,0,0
27,98000,8.0,Indépendant,680000,24,1,Moyen,220000.0,Marié,2,0
52,140000,15.0,CDI,5180000,48,1,Bon,1770000.0,Marié,0,0
63,80000,29.0,Fonctionnaire,2720000,12,2,Bon,1020000.0,Marié,1,0
53,234000,28.0,CDI,1450000,120,0,Moyen,490000.0,Célibataire,4,1
56,245000,23.0,Indépendant,1810000,36,2,Bon,660000.0,Célibataire,0,1
48,462000,23.0,CDI,15220000,24,0,Moyen,4970000.0,Célibataire,0,0
34,340000,17.0,CDD,7510000,48,1,Moyen,2320000.0,Célibataire,1,1
24,702000,16.0,CDI,17960000,84,1,Bon,420000.0,Marié,0,1
32,80000,6.0,CDD,2180000,120,3,,210000.0,Célibataire,4,0
38,122000,4.0,Indépendant,1410000,84,0,Bon,,Marié,1,1
30,187000,15.0,Indépendant,1970000,60,2,Bon,40000.0,Célibataire,0,1
32,232000,3.0,CDD,7320000,84,2,Mauvais,2230000.0,Célibataire,1,0
64,415000,27.0,CDI,6950000,36,1,Bon,2150000.0,Célibataire,1,1
22,349000,3.0,CDD,10420000,24,2,Mauvais,4020000.0,Célibataire,5,0
56,525000,11.0,CDI,4070000,24,0,Mauvais,40000.0,Divorcé,3,0
30,80000,24.0,Indépendant,1170000,84,0,Bon,,Marié,3,1
64,416000,15.0,CDI,7980000,84,2,Mauvais,2740000.0,Marié,4,1
50,409000,22.0,Indépendant,3990000,24,1,Moyen,730000.0,Célibataire,3,1
37,148000,7.0,CDI,5290000,60,2,Bon,2010000.0,Marié,2,0
42,180000,3.0,CDD,5000000,12,0,Moyen,1270000.0,Marié,3,0
57,111000,13.0,CDD,1970000,84,0,Bon,330000.0,Divorcé,3,1
32,369000,5.0,CDI,1920000,12,2,Bon,740000.0,Célibataire,4,1
53,439000,6.0,Indépendant,6670000,120,0,Bon,300000.0,Marié,2,1
52,515000,13.0,CDI,8540000,120,1,Bon,1030000.0,Marié,1,1
36,185000,25.0,Indépendant,4610000,60,2,Bon,1670000.0,Célibataire,3,1
43,308000,27.0,Fonctionnaire,4980000,36,2,Bon,560000.0,Célibataire,1,1
46,376000,2.0,CDD,13870000,24,2,Bon,2430000.0,Divorcé,0,0
35,379000,12.0,Fonctionnaire,13390000,84,2,Bon,2590000.0,Marié,3,1
51,248000,19.0,Indépendant,6860000,84,2,Bon,1150000.0,Marié,0,1
57,1096000,4.0,CDI,19700000,12,0,Moyen,7250000.0,Marié,2,0
30,674000,10.0,CDD,19950000,12,0,Bon,6420000.0,Marié,2,0
41,314000,29.0,CDI,11170000,24,1,Bon,3850000.0,Célibataire,3,0
59,334000,25.0,CDI,1720000,24,0,Moyen,580000.0,Divorcé,1,1
56,332000,17.0,CDD,9200000,12,3,Bon,2810000.0,Célibataire,3,0
44,410000,27.0,Indépendant,14330000,48,0,Moyen,,Marié,1,1
27,80000,27.0,CDD,2090000,24,1,Bon,310000.0,Célibataire,2,0
44,357000,23.0,CDI,2960000,48,2,Moyen,,Célibataire,2,1
40,509000,4.0,Indépendant,6980000,120,2,Bon,1180000.0,Marié,0,1
64,251000,1.0,CDD,9080000,12,1,Bon,2710000.0,Célibataire,2,0
25,1241000,7.0,Indépendant,20520000,12,1,Bon,7170000.0,Marié,0,1
25,361000,21.0,CDD,3990000,84,2,Bon,450000.0,Divorcé,1,1
36,556000,22.0,CDI,13800000,12,2,Bon,4710000.0,Marié,2,0
40,546000,2.0,Indépendant,20540000,84,2,Bon,4430000.0,Marié,2,1
44,1371000,9.0,Fonctionnaire,43340000,36,0,Bon,12880000.0,Marié,3,1
64,709000,7.0,Indépendant,5880000,84,0,Bon,2230000.0,Divorcé,2,1
24,251000,1.0,CDD,4310000,24,0,Bon,1370000.0,Marié,0,0
25,356000,9.0,CDI,6790000,84,1,Mauvais,1190000.0,Célibataire,0,1
29,562000,20.0,CDD,6700000,60,4,Bon,2220000.0,Marié,1,1
39,337000,1.0,CDD,4150000,24,1,Mauvais,840000.0,Marié,5,0
55,95000,1.0,Indépendant,2080000,84,2,Bon,770000.0,Divorcé,2,0
64,231000,15.0,CDI,3390000,60,1,Bon,760000.0,Célibataire,1,1
28,215000,13.0,CDD,8060000,36,1,Bon,1970000.0,Marié,1,0
48,515000,,CDD,12010000,84,0,Mauvais,440000.0,Célibataire,1,1
44,479000,25.0,CDI,10660000,120,1,Moyen,3140000.0,Marié,2,1
53,178000,26.0,CDI,3110000,36,1,Bon,1060000.0,Marié,1,1
40,134000,22.0,CDD,1810000,48,2,Mauvais,680000.0,Célibataire,2,0
47,213000,27.0,Indépendant,1640000,24,0,Mauvais,20000.0,Célibataire,0,1
41,256000,24.0,CDD,2790000,120,2,Bon,540000.0,Célibataire,1,1
45,281000,11.0,CDI,9850000,24,2,Bon,1820000.0,Marié,5,0
59,480000,0.0,Indépendant,18040000,60,2,Mauvais,6110000.0,Célibataire,1,0
32,374000,17.0,CDI,7500000,84,1,Bon,1320000.0,Marié,2,1
61,146000,7.0,Indépendant,5080000,48,1,Mauvais,960000.0,Célibataire,0,0
47,439000,24.0,CDD,12870000,12,1,Bon,4390000.0,Marié,1,0
30,392000,5.0,Indépendant,15440000,24,0,Mauvais,5950000.0,Marié,3,0
21,313000,6.0,CDI,6390000,60,1,Bon,2330000.0,Divorcé,0,1
38,743000,7.0,Indépendant,24440000,12,0,Bon,7980000.0,Célibataire,0,0
24,404000,18.0,CDD,7040000,24,0,Mauvais,2780000.0,Célibataire,0,0
39,559000,24.0,CDI,9540000,36,1,Bon,690000.0,Célibataire,2,1
36,700000,19.0,CDD,10270000,48,1,Bon,3770000.0,Divorcé,3,1
62,80000,15.0,CDD,620000,60,0,Mauvais,90000.0,Célibataire,0,1
26,236000,1.0,CDI,8190000,12,2,Mauvais,1770000.0,Marié,0,0
24,241000,12.0,Fonctionnaire,3680000,60,3,Bon,400000.0,Marié,4,1
58,211000,21.0,CDD,8340000,120,0,Bon,2870000.0,Célibataire,2,1
22,149000,26.0,CDI,5570000,48,0,Mauvais,1690000.0,Célibataire,1,0
33,102000,7.0,Indépendant,570000,60,1,Bon,120000.0,Marié,2,1
24,217000,26.0,CDI,4700000,84,1,Moyen,1290000.0,Célibataire,3,1
33,321000,19.0,Fonctionnaire,2000000,48,3,Bon,300000.0,Marié,2,1
61,349000,10.0,Fonctionnaire,11490000,84,1,Bon,2460000.0,Marié,2,1
36,84000,10.0,Indépendant,1880000,48,0,Bon,700000.0,Marié,1,1
37,184000,5.0,Indépendant,5650000,60,2,Bon,1600000.0,Célibataire,1,0
48,446000,2.0,Indépendant,7200000,48,0,Bon,1390000.0,Marié,2,1
54,360000,27.0,CDI,5070000,36,0,Bon,440000.0,Marié,0,1
42,456000,17.0,CDI,13260000,12,0,Bon,910000.0,Divorcé,0,0
46,486000,,CDI,16640000,48,0,Mauvais,2520000.0,Célibataire,2,1
64,372000,14.0,Fonctionnaire,14170000,84,1,Bon,5130000.0,Marié,2,1
55,593000,3.0,Indépendant,18900000,36,3,Moyen,4530000.0,Divorcé,2,0
44,577000,12.0,CDD,16440000,48,0,Moyen,6510000.0,Marié,0,1
40,212000,28.0,Fonctionnaire,7090000,120,1,Bon,2780000.0,Marié,1,1
64,441000,5.0,Indépendant,16700000,36,4,Bon,4100000.0,Célibataire,1,0
35,430000,16.0,CDD,12660000,36,1,Moyen,1270000.0,Marié,0,0
32,354000,15.0,CDI,13550000,120,1,Bon,580000.0,Célibataire,0,1
52,114000,15.0,Fonctionnaire,4240000,36,2,Bon,480000.0,Marié,2,0
46,380000,21.0,Fonctionnaire,5090000,36,0,Mauvais,420000.0,Célibataire,0,1
26,179000,14.0,CDD,6610000,60,3,Bon,290000.0,Marié,1,0
42,212000,13.0,CDI,4540000,36,0,Bon,1180000.0,Marié,1,1
39,276000,,Fonctionnaire,2590000,60,1,Moyen,90000.0,Marié,1,1
33,524000,0.0,CDI,13940000,36,0,Moyen,4130000.0,Célibataire,2,0
50,349000,29.0,CDD,6440000,120,0,Mauvais,1120000.0,Célibataire,2,1
63,456000,27.0,Fonctionnaire,5340000,36,1,Bon,1280000.0,Célibataire,0,1
43,196000,22.0,CDI,3860000,24,1,Bon,220000.0,Célibataire,1,1
41,254000,16.0,Indépendant,3690000,120,0,Bon,350000.0,Marié,1,1
47,137000,15.0,CDI,3630000,48,3,Bon,390000.0,Marié,1,1
26,209000,28.0,CDD,3760000,12,2,Bon,190000.0,Marié,2,0
45,255000,26.0,Indépendant,3750000,60,0,Moyen,160000.0,Marié,1,1
38,402000,9.0,CDD,5570000,84,1,Moyen,930000.0,Marié,0,1
54,757000,0.0,CDD,25030000,24,0,Bon,50000.0,Marié,1,0
49,314000,21.0,CDD,9320000,120,0,Bon,2470000.0,Célibataire,1,1
43,256000,28.0,Fonctionnaire,6060000,60,0,Moyen,2300000.0,Célibataire,1,1
21,86000,22.0,CDD,920000,12,0,Bon,330000.0,Divorcé,1,0
51,454000,29.0,Indépendant,17390000,36,0,Moyen,5390000.0,Célibataire,0,0
21,220000,12.0,Fonctionnaire,1630000,36,2,Moyen,60000.0,Marié,0,1
27,88000,15.0,CDD,3260000,84,0,Mauvais,310000.0,Marié,1,0
57,213000,12.0,CDD,4070000,36,5,Bon,1240000.0,Célibataire,4,0
57,81000,23.0,CDI,2840000,12,0,Moyen,690000.0,Marié,1,0
63,483000,13.0,CDI,15140000,36,1,Bon,4000000.0,Célibataire,1,1
50,133000,15.0,Indépendant,4270000,48,2,Mauvais,1270000.0,Marié,2,0
55,610000,5.0,Indépendant,8580000,48,0,Bon,2680000.0,Marié,0,1
24,294000,6.0,CDI,3340000,84,1,Bon,340000.0,Marié,1,1
25,112000,4.0,Indépendant,760000,60,1,Bon,280000.0,Célibataire,3,1
37,262000,24.0,CDI,9380000,84,0,Bon,2360000.0,Marié,1,1
44,153000,26.0,Indépendant,2140000,48,0,Bon,730000.0,Célibataire,1,1
21,491000,21.0,CDI,16120000,12,1,Bon,2810000.0,Divorcé,0,0
30,382000,24.0,Indépendant,5810000,36,0,Moyen,340000.0,Marié,2,1
31,850000,29.0,CDI,30690000,120,0,Moyen,7780000.0,Marié,1,1
58,80000,1.0,CDI,2160000,120,2,Mauvais,140000.0,Célibataire,4,0
59,242000,22.0,CDI,1460000,60,2,Mauvais,,Marié,1,1
52,309000,5.0,CDI,12080000,60,1,Bon,1170000.0,Célibataire,4,0
23,105000,25.0,CDI,710000,12,3,,100000.0,Marié,3,1
40,131000,12.0,CDD,3390000,12,1,Moyen,540000.0,Marié,2,0
24,665000,11.0,CDI,6860000,84,3,Mauvais,2170000.0,Marié,3,1
34,639000,23.0,CDD,20240000,48,0,Moyen,1090000.0,Marié,2,1
62,431000,18.0,CDI,9460000,24,0,Bon,3020000.0,Divorcé,2,1
48,488000,6.0,CDI,18980000,12,1,Moyen,5400000.0,Marié,1,0
27,297000,,CDD,2930000,120,0,Bon,540000.0,Marié,0,1
53,292000,29.0,CDI,5670000,60,1,Moyen,1120000.0,Marié,2,1
42,731000,10.0,CDI,18930000,120,1,Mauvais,1750000.0,Célibataire,2,1
24,166000,20.0,Fonctionnaire,3340000,12,4,Bon,740000.0,Célibataire,1,0
48,113000,25.0,Fonctionnaire,3250000,120,1,Moyen,350000.0,Marié,3,1
47,309000,15.0,CDI,5330000,48,3,Mauvais,1000000.0,Marié,0,0
37,337000,23.0,CDD,7880000,12,0,Moyen,3020000.0,Célibataire,0,0
28,457000,14.0,Fonctionnaire,14310000,120,1,Bon,400000.0,Marié,2,1
59,416000,18.0,CDI,4240000,24,0,Mauvais,1450000.0,Célibataire,2,1
54,369000,23.0,CDI,3140000,120,2,Moyen,540000.0,Marié,3,1
44,376000,3.0,CDI,2690000,12,2,Bon,520000.0,Marié,0,1
43,159000,13.0,CDI,2390000,84,2,Mauvais,490000.0,Divorcé,0,0
49,88000,17.0,Fonctionnaire,1410000,60,2,Bon,530000.0,Célibataire,3,1
41,446000,25.0,CDI,3290000,24,1,Bon,1130000.0,Marié,1,1
37,129000,28.0,Indépendant,950000,60,1,Bon,360000.0,Célibataire,2,1
21,196000,15.0,Fonctionnaire,6350000,48,0,Bon,1530000.0,Marié,1,1
22,400000,13.0,Fonctionnaire,9930000,24,1,Bon,2760000.0,Marié,2,0
53,254000,22.0,CDD,7010000,84,0,Bon,1850000.0,Marié,0,1
39,176000,18.0,CDI,5350000,60,3,Moyen,1610000.0,Célibataire,0,0
40,230000,4.0,CDI,8150000,24,2,Bon,1690000.0,Célibataire,2,0
27,614000,0.0,Fonctionnaire,14290000,120,0,Bon,1260000.0,Célibataire,0,1
50,404000,,CDD,12460000,12,1,Bon,,Célibataire,2,0
44,304000,18.0,CDI,7420000,48,2,Bon,490000.0,Marié,1,1
57,328000,16.0,Fonctionnaire,7610000,12,0,Moyen,2070000.0,Marié,1,0
41,247000,6.0,CDD,5800000,12,3,Bon,270000.0,Marié,1,0
54,350000,25.0,CDD,9310000,24,0,,130000.0,Célibataire,1,0
43,563000,2.0,CDD,17290000,36,0,Moyen,5460000.0,Marié,3,0
40,100000,18.0,CDD,3350000,24,0,Moyen,390000.0,Célibataire,1,0
26,218000,9.0,Indépendant,2710000,84,0,Bon,910000.0,Célibataire,0,1
28,199000,9.0,Indépendant,2710000,84,2,Bon,940000.0,Marié,3,1
59,83000,4.0,CDI,2950000,120,1,Mauvais,210000.0,Célibataire,2,0
35,228000,21.0,CDD,5250000,36,2,Mauvais,920000.0,Marié,3,0
28,696000,25.0,Fonctionnaire,6270000,48,1,Moyen,360000.0,Célibataire,2,1
31,368000,25.0,CDI,9890000,120,0,Bon,720000.0,Célibataire,1,1
51,345000,26.0,Fonctionnaire,8440000,36,1,Bon,2900000.0,Marié,1,1
46,287000,12.0,CDI,5260000,12,0,,130000.0,Célibataire,1,0
35,584000,18.0,Fonctionnaire,19600000,48,3,Bon,340000.0,Marié,4,1
21,319000,2.0,Indépendant,9920000,12,1,Bon,560000.0,Marié,2,0
34,122000,13.0,CDD,1120000,24,1,Bon,0.0,Célibataire,1,1
52,388000,0.0,Indépendant,12060000,24,3,Mauvais,1870000.0,Célibataire,1,0
45,216000,16.0,CDD,2200000,36,0,Bon,590000.0,Divorcé,3,1
58,203000,,CDD,6510000,84,4,Bon,1540000.0,Marié,1,1
58,342000,29.0,CDD,13370000,60,0,Bon,1570000.0,Célibataire,3,1
64,738000,6.0,CDI,4250000,12,0,Bon,760000.0,Célibataire,1,1
62,444000,8.0,Indépendant,9990000,24,3,Moyen,500000.0,Divorcé,1,0
43,686000,5.0,CDI,5760000,12,3,Mauvais,1080000.0,Divorcé,2,0
31,149000,10.0,CDD,1020000,24,1,Bon,400000.0,Célibataire,1,1
49,259000,1.0,CDD,3790000,60,2,Bon,810000.0,Célibataire,3,1
28,350000,28.0,Fonctionnaire,5680000,36,1,Bon,2270000.0,Célibataire,4,1
43,287000,5.0,Indépendant,7470000,48,0,Moyen,1240000.0,Marié,1,0
32,217000,27.0,CDD,5170000,48,2,Bon,1100000.0,Marié,2,1
26,224000,2.0,Indépendant,3280000,12,1,Mauvais,180000.0,Célibataire,0,0
27,217000,8.0,Fonctionnaire,2580000,36,0,Bon,590000.0,Célibataire,0,1
52,102000,3.0,CDD,2790000,36,1,Moyen,1030000.0,Divorcé,4,0
35,496000,3.0,Fonctionnaire,2660000,48,1,Moyen,470000.0,Célibataire,1,1
60,95000,15.0,CDI,1640000,12,1,Moyen,20000.0,Célibataire,1,0
55,606000,18.0,CDD,21080000,120,2,Bon,8000000.0,Marié,3,1
36,425000,20.0,CDI,3620000,84,0,Moyen,1360000.0,Marié,3,1
57,892000,12.0,CDD,12600000,36,1,Bon,4010000.0,Célibataire,3,1
29,690000,3.0,Indépendant,14750000,84,1,Bon,2670000.0,Marié,1,1
32,323000,12.0,CDI,12100000,24,2,Mauvais,3830000.0,Marié,1,0
57,434000,3.0,Fonctionnaire,13750000,120,2,Bon,3690000.0,Marié,1,1
34,182000,,Fonctionnaire,4740000,120,1,Bon,400000.0,Marié,0,1
44,80000,14.0,Fonctionnaire,2460000,48,0,Bon,110000.0,Célibataire,1,1
26,345000,23.0,CDD,2860000,84,4,Bon,870000.0,Célibataire,1,1
38,521000,10.0,Indépendant,19750000,60,0,Moyen,4960000.0,Célibataire,0,1
40,256000,16.0,CDD,5010000,48,1,Mauvais,500000.0,Marié,0,0
49,164000,23.0,Fonctionnaire,1540000,120,0,Bon,210000.0,Divorcé,2,1
54,430000,27.0,CDI,9480000,48,0,Moyen,,Divorcé,4,1
32,192000,14.0,CDI,2900000,24,0,Bon,1110000.0,Marié,4,1
22,213000,15.0,Fonctionnaire,2000000,48,0,Bon,490000.0,Célibataire,0,1
32,148000,24.0,CDD,4050000,12,1,Bon,510000.0,Marié,0,0
39,443000,,CDD,9390000,24,0,Bon,3410000.0,Marié,2,0
30,479000,12.0,Fonctionnaire,5100000,36,0,Moyen,960000.0,Marié,2,1
47,225000,8.0,Fonctionnaire,5810000,24,0,Bon,1450000.0,Célibataire,0,0
40,231000,8.0,Fonctionnaire,8010000,24,3,Bon,2970000.0,Célibataire,1,0
55,389000,8.0,CDD,6610000,48,0,Bon,1270000.0,Marié,2,1
38,372000,22.0,CDD,13440000,36,1,Bon,,Célibataire,2,0
59,633000,10.0,CDI,10910000,36,3,Bon,3960000.0,Marié,2,1
37,124000,3.0,CDD,3120000,120,2,Bon,260000.0,Marié,1,1
45,507000,3.0,CDD,20130000,36,1,Moyen,7680000.0,Célibataire,0,0
40,174000,21.0,CDI,4130000,84,0,Bon,1540000.0,Célibataire,1,1
44,480000,,Indépendant,4800000,36,0,Bon,1330000.0,Marié,0,1
46,439000,28.0,CDI,15280000,84,1,Bon,5810000.0,Célibataire,3,1
64,354000,19.0,CDI,12300000,48,1,Moyen,2070000.0,Célibataire,3,1
59,264000,0.0,Indépendant,4940000,36,1,Mauvais,40000.0,Divorcé,1,0
45,282000,,Fonctionnaire,1790000,24,2,Bon,560000.0,Célibataire,0,1
27,465000,3.0,Indépendant,8650000,60,1,Bon,1890000.0,Célibataire,1,1
37,258000,5.0,Indépendant,1480000,36,1,Bon,460000.0,Marié,2,1
48,224000,18.0,CDD,6930000,60,0,Moyen,2340000.0,Marié,1,1
58,310000,26.0,Fonctionnaire,9720000,48,2,Moyen,1620000.0,Marié,1,0
61,524000,18.0,CDD,20880000,36,0,Bon,5090000.0,Marié,1,1
40,406000,9.0,Indépendant,3370000,48,0,Mauvais,1330000.0,Marié,0,1
54,133000,24.0,Fonctionnaire,2700000,24,1,Bon,590000.0,Divorcé,2,0
58,188000,27.0,CDI,1120000,24,0,Bon,190000.0,Marié,2,1
31,245000,18.0,Indépendant,7930000,120,0,Bon,1700000.0,Célibataire,0,1
50,375000,4.0,Indépendant,14680000,60,0,Bon,410000.0,Marié,1,0
23,289000,12.0,CDI,4870000,120,2,Bon,1100000.0,Célibataire,1,1
35,190000,7.0,Indépendant,4630000,120,1,Bon,1270000.0,Marié,2,1
35,280000,4.0,Indépendant,2350000,48,3,Moyen,470000.0,Marié,2,0
23,414000,25.0,Indépendant,12010000,60,4,Moyen,3230000.0,Marié,1,1
31,510000,9.0,CDI,9030000,48,0,Bon,2580000.0,Marié,1,1
55,305000,10.0,CDD,8870000,60,2,Bon,1160000.0,Marié,1,0
42,208000,20.0,CDD,2140000,60,5,Bon,720000.0,Célibataire,4,1
38,180000,12.0,Indépendant,5270000,12,0,Bon,1420000.0,Célibataire,1,0
59,502000,0.0,CDI,3310000,120,0,Moyen,1210000.0,Marié,1,1
39,352000,1.0,CDI,3660000,120,5,Mauvais,880000.0,Célibataire,1,0
60,434000,15.0,CDI,12790000,24,2,Bon,4060000.0,Marié,2,0
37,389000,13.0,CDD,8900000,24,2,Bon,2790000.0,Célibataire,2,0
21,235000,7.0,Indépendant,2420000,84,0,Moyen,190000.0,Marié,5,1
55,80000,20.0,CDD,2680000,24,2,Bon,120000.0,Célibataire,1,0
45,146000,1.0,CDD,1280000,12,3,Bon,360000.0,Marié,1,0
29,145000,18.0,Fonctionnaire,1950000,84,2,Bon,670000.0,Célibataire,0,1
34,358000,2.0,CDI,3660000,36,1,Bon,230000.0,Célibataire,2,1
35,324000,18.0,CDD,2340000,48,1,Bon,490000.0,Célibataire,0,1
39,485000,17.0,Indépendant,8780000,24,1,Moyen,1620000.0,Divorcé,0,1
61,358000,5.0,CDD,7880000,48,1,Bon,900000.0,Célibataire,1,1
44,268000,24.0,CDD,4980000,120,2,Mauvais,730000.0,Marié,4,1
63,664000,24.0,Indépendant,20460000,48,3,Moyen,460000.0,Marié,1,1
52,195000,,Fonctionnaire,4220000,120,1,Bon,1650000.0,Célibataire,0,1
36,100000,23.0,CDI,3520000,48,2,Bon,970000.0,Divorcé,5,0
31,524000,23.0,CDI,8740000,84,0,Bon,2520000.0,Marié,2,1
31,225000,21.0,Fonctionnaire,2310000,48,1,Mauvais,170000.0,Célibataire,1,1
43,345000,13.0,CDI,5480000,36,2,Mauvais,1340000.0,Marié,2,0
60,132000,10.0,CDI,4050000,36,3,Bon,1000000.0,Marié,1,0
63,113000,2.0,Indépendant,2810000,120,1,Moyen,220000.0,Marié,0,0
40,224000,22.0,CDD,7780000,84,1,Mauvais,1540000.0,Marié,3,0
59,245000,10.0,CDD,8700000,24,1,Bon,3460000.0,Célibataire,2,0
23,715000,14.0,CDI,5200000,120,1,Mauvais,2000000.0,Marié,2,1
58,241000,1.0,CDD,4590000,48,1,Bon,0.0,Marié,2,0
38,293000,29.0,CDI,6640000,60,2,Bon,30000.0,Marié,1,1
60,789000,8.0,CDI,12320000,48,0,Mauvais,2120000.0,Divorcé,3,1
44,138000,28.0,CDI,3260000,36,1,Bon,130000.0,Célibataire,0,1
40,142000,2.0,CDI,3830000,36,1,Bon,1220000.0,Célibataire,1,0
34,108000,10.0,CDD,2330000,36,0,Bon,220000.0,Marié,1,1
41,433000,1.0,Indépendant,14890000,36,1,Bon,920000.0,Célibataire,3,0
41,203000,2.0,Indépendant,7610000,36,1,Bon,970000.0,Marié,3,0
31,271000,8.0,Indépendant,8460000,24,0,Bon,2520000.0,Marié,1,0
55,420000,5.0,CDI,10210000,36,2,Bon,3310000.0,Divorcé,2,1
56,566000,17.0,CDI,8490000,84,1,Moyen,910000.0,Divorcé,0,1
64,539000,2.0,CDD,17930000,120,0,Mauvais,2550000.0,Marié,2,1
29,287000,11.0,CDI,10400000,36,1,Bon,2990000.0,Divorcé,3,0
22,80000,16.0,Indépendant,2980000,84,2,Bon,20000.0,Marié,0,0
39,250000,2.0,CDD,8260000,12,2,Mauvais,2610000.0,Marié,1,0
54,221000,23.0,CDI,8410000,84,0,Bon,3020000.0,Célibataire,2,1
29,246000,19.0,Fonctionnaire,5400000,48,1,Bon,750000.0,Célibataire,0,1
39,310000,,CDD,5050000,24,2,Bon,1320000.0,Marié,2,1
37,689000,2.0,CDI,19620000,24,0,Mauvais,900000.0,Divorcé,1,0
38,455000,19.0,CDD,13520000,84,3,Bon,2170000.0,Célibataire,1,1
57,156000,16.0,CDD,4550000,48,1,Mauvais,0.0,Divorcé,1,0
39,890000,25.0,Fonctionnaire,35450000,36,1,Bon,3410000.0,Marié,0,1
57,80000,2.0,Fonctionnaire,2770000,84,0,Bon,1010000.0,Marié,1,1
47,252000,29.0,CDI,4490000,84,2,Moyen,40000.0,Marié,1,1
64,427000,0.0,CDI,15050000,84,0,Moyen,1870000.0,Marié,1,1
42,292000,1.0,CDD,4690000,48,3,Bon,30000.0,Célibataire,1,0
39,709000,3.0,Indépendant,12380000,48,0,Mauvais,490000.0,Célibataire,0,1
28,425000,,Indépendant,8460000,36,2,Bon,3140000.0,Célibataire,1,1
30,1350000,9.0,Fonctionnaire,36380000,84,1,Moyen,8780000.0,Marié,2,1
62,818000,27.0,Fonctionnaire,7540000,120,1,Moyen,1660000.0,Célibataire,2,1
46,302000,18.0,CDI,1860000,24,1,Bon,690000.0,Marié,1,1
62,118000,10.0,CDI,2030000,36,1,Mauvais,0.0,Marié,1,0
29,95000,23.0,Fonctionnaire,3790000,60,0,Moyen,440000.0,Célibataire,1,1
25,742000,16.0,Indépendant,6110000,12,3,Moyen,240000.0,Célibataire,1,1
27,360000,21.0,Fonctionnaire,10310000,120,2,Bon,1640000.0,Marié,0,1
57,182000,17.0,CDI,4220000,24,1,Mauvais,170000.0,Célibataire,2,0
43,427000,7.0,CDI,9130000,48,1,Bon,2160000.0,Marié,4,1
58,174000,1.0,CDD,2800000,120,2,Moyen,250000.0,Marié,1,0
48,586000,10.0,CDI,14440000,36,1,Moyen,1270000.0,Célibataire,1,1
