client_id,age,anciennete_mois,conso_data_go,minutes_appel,nb_sms,facture_mensuelle,nb_reclamations,churn
4352,41,18,2.4,128,12,6600,1,0
4353,52,58,33.7,715,148,72300,1,0
4354,34,79,5.2,503,97,20700,5,1
4355,31,30,5.6,86,16,8700,2,1
4356,32,94,8.0,469,61,22800,2,0
4357,34,82,7.4,86,23,15000,2,0
4358,69,65,25.3,140,90,38300,1,0
4359,33,63,19.7,166,62,33200,3,0
4360,63,19,6.2,536,114,20800,2,0
4361,69,70,44.6,480,113,79700,0,0
4362,62,50,4.0,91,34,10600,2,0
4363,19,71,2.6,71,43,7600,3,0
4364,44,55,3.3,82,34,5900,0,0
4365,47,4,5.4,128,29,10600,3,1
4366,28,43,2.7,52,21,7300,1,0
4367,39,49,15.1,198,64,24600,1,0
4368,57,85,23.7,83,53,35900,1,0
4369,65,9,52.7,575,136,94100,1,0
4370,69,68,44.4,790,99,86200,1,0
4371,44,45,22.5,129,84,39600,1,0
4372,51,95,30.3,162,35,49400,6,1
4373,69,54,45.0,727,183,87800,2,1
4374,36,73,7.5,583,78,25000,3,0
4375,65,9,41.7,636,149,81100,1,1
4376,65,95,30.2,132,50,47100,5,1
4377,53,85,7.3,78,40,11000,2,0
4378,22,79,8.0,89,19,15100,2,0
4379,45,47,4.0,55,40,7900,1,0
4380,39,62,7.3,337,81,22100,3,1
4381,68,9,22.1,169,81,38200,0,0
4382,61,71,6.5,109,36,12800,0,0
4383,30,56,9.6,591,133,27200,0,0
4384,18,32,4.7,472,80,17900,2,0
4385,49,26,18.1,109,52,34600,3,0
4386,44,38,30.0,174,98,53600,1,1
4387,67,88,32.1,190,67,51300,2,1
4388,51,77,9.9,461,71,30500,1,0
4389,33,46,16.5,111,80,26800,2,0
4390,42,59,30.3,776,185,65000,1,0
4391,22,15,9.7,574,81,28300,5,1
4392,65,3,28.8,176,80,51100,1,1
4393,49,55,6.8,506,73,23800,5,1
4394,57,62,18.5,135,88,37000,2,1
4395,50,13,7.6,86,30,14000,1,0
4396,57,37,8.9,390,74,23800,3,1
4397,58,4,44.3,476,200,81100,1,1
4398,53,90,32.5,87,60,45900,3,0
4399,31,59,26.4,198,100,46000,0,0
4400,21,45,5.2,124,16,13400,1,0
4401,68,20,6.7,64,29,9800,2,0
4402,42,38,5.2,78,18,10800,0,0
4403,33,18,46.5,751,177,93600,0,0
4404,30,20,2.0,78,49,4300,2,0
4405,21,65,2.9,53,26,8000,2,0
4406,39,78,7.0,596,85,27100,1,0
4407,47,63,34.3,568,195,66400,0,0
4408,63,89,48.5,637,156,91100,1,0
4409,37,70,7.3,381,149,17800,2,0
4410,48,85,5.0,87,38,11800,3,0
4411,27,9,15.9,86,66,26900,1,0
4412,49,9,34.5,619,103,67900,0,0
4413,59,70,3.3,80,41,4800,0,0
4414,58,83,4.0,65,10,10700,1,0
4415,30,29,55.8,447,147,101000,1,1
4416,61,50,33.6,659,105,67900,1,0
4417,29,40,5.2,351,149,18500,3,1
4418,43,47,6.9,100,33,13700,1,0
4419,21,23,9.1,447,114,26100,0,1
4420,64,56,2.1,126,15,6800,1,0
4421,52,38,6.8,110,17,16500,4,1
4422,39,93,3.4,107,29,10500,0,0
4423,22,63,7.2,72,12,12500,1,0
4424,23,82,42.1,612,129,75700,0,0
4425,52,2,5.2,560,78,23500,1,0
4426,30,60,3.1,327,121,13500,2,0
4427,40,1,3.2,552,53,19000,3,1
4428,34,85,3.2,150,20,9700,0,0
4429,60,21,6.3,66,48,10700,3,0
4430,20,95,4.3,114,46,11700,0,0
4431,53,40,42.1,494,175,79300,0,1
4432,50,13,34.7,172,34,55600,2,1
4433,39,69,4.7,125,46,11900,0,0
4434,58,71,3.5,137,33,5400,1,0
4435,22,3,31.9,86,36,49300,1,1
4436,21,23,4.9,129,25,8300,2,1
4437,27,48,2.7,61,23,4900,1,0
4438,47,35,26.7,93,100,44300,2,1
4439,20,35,47.4,648,85,88000,1,0
4440,66,16,3.8,88,21,11100,3,1
4441,30,7,17.4,138,53,31700,0,0
4442,46,84,9.6,464,89,26400,5,1
4443,43,91,27.6,92,93,41700,2,0
4444,37,13,5.9,445,58,21000,0,0
4445,60,66,3.8,550,149,21400,2,0
4446,50,14,8.2,564,125,23000,1,1
4447,55,73,6.3,133,35,11900,1,0
4448,38,90,22.6,185,68,37300,2,0
4449,59,80,7.6,136,45,13400,0,0
4450,52,18,3.6,118,12,10400,1,0
4451,33,95,5.1,144,17,12700,1,0
4452,54,33,3.9,69,44,7700,2,0
4453,55,59,27.2,480,107,53700,1,0
4454,52,50,7.5,121,31,14300,0,0
4455,63,12,4.4,132,45,9900,1,0
4456,23,45,4.8,59,47,5200,1,0
4457,39,38,5.0,447,121,20200,3,1
4458,18,41,16.1,118,44,23900,2,0
4459,62,36,25.7,192,96,44300,1,0
4460,55,2,6.4,430,103,19200,2,0
4461,48,72,3.9,105,38,5400,4,0
4462,25,52,4.9,529,147,20900,0,0
4463,67,18,30.9,153,78,51000,0,0
4464,49,83,7.8,54,24,11500,2,0
4465,60,21,7.1,117,35,15500,0,0
4466,59,69,53.4,422,86,93100,0,0
4467,26,43,4.4,527,129,22300,1,0
4468,18,64,32.4,98,51,50600,5,1
4469,19,4,23.0,110,31,37400,3,1
4470,20,23,7.9,404,110,24000,2,1
4471,19,54,4.5,66,22,10700,1,0
4472,52,22,4.2,146,21,12100,0,0
4473,38,20,9.6,579,117,29100,1,1
4474,52,1,4.5,508,97,16200,3,1
4475,33,6,32.1,424,86,58100,2,1
4476,50,28,3.7,531,123,21000,3,1
4477,38,67,8.5,533,86,28600,2,0
4478,67,84,16.9,86,31,31500,2,0
4479,63,76,24.9,103,79,39300,4,0
4480,57,19,28.4,155,51,48900,2,0
4481,35,84,30.7,562,148,64200,0,0
4482,32,85,32.6,556,135,66300,0,0
4483,20,40,51.1,663,89,91100,0,0
4484,19,68,19.6,168,35,33400,0,0
4485,48,13,2.1,127,39,9400,0,0
4486,18,74,3.0,111,19,9200,0,0
4487,53,20,48.0,696,117,91800,0,0
4488,24,15,4.2,148,16,11400,4,1
4489,18,48,20.9,183,39,36300,2,0
4490,45,54,4.5,330,92,17200,1,0
4491,25,88,3.5,119,49,11200,4,0
4492,48,10,6.6,498,83,22800,1,1
4493,61,57,4.9,121,23,11500,2,1
4494,67,44,10.0,451,76,29200,0,0
4495,19,17,7.4,415,65,20700,3,1
4496,42,56,6.4,120,33,11000,2,0
4497,38,56,5.1,120,26,9200,3,0
4498,56,32,23.0,152,92,37900,6,1
4499,28,12,20.8,138,68,33000,4,1
4500,33,44,35.0,644,132,70900,0,0
4501,65,68,29.9,178,56,51200,4,1
4502,42,77,15.7,179,98,29900,4,0
4503,31,45,27.6,133,61,46100,3,1
4504,23,92,4.7,59,26,8600,1,0
4505,32,17,6.7,355,91,18300,5,1
4506,58,78,15.5,145,57,29200,1,0
4507,40,16,47.6,445,197,84800,1,0
4508,38,47,26.4,169,58,44500,5,0
4509,54,1,58.7,500,135,103400,0,1
4510,42,35,33.0,109,87,49700,2,0
4511,32,77,31.3,170,40,46800,1,0
4512,54,74,2.5,120,17,7500,1,0
4513,20,81,7.8,372,127,21800,3,0
4514,18,4,2.3,59,36,10100,1,0
4515,20,32,6.0,100,24,12500,1,1
4516,65,45,7.8,85,24,15400,2,0
4517,41,85,4.1,471,99,20300,1,0
4518,23,12,6.1,517,73,24400,4,1
4519,59,48,6.5,105,32,12500,2,0
4520,45,19,59.6,745,173,111200,1,1
4521,26,26,3.2,447,70,15500,1,0
4522,35,42,6.7,55,41,13100,2,1
4523,30,31,3.2,116,14,9800,1,0
4524,51,33,10.0,521,119,31700,2,0
4525,58,55,30.9,504,92,56700,1,0
4526,54,25,5.0,370,125,17800,0,1
4527,24,66,36.6,684,180,73700,1,0
4528,29,88,3.1,137,31,7500,2,0
4529,48,22,2.4,90,34,5400,1,0
4530,36,27,24.2,162,40,41700,1,0
4531,19,8,7.1,141,18,11400,3,1
4532,43,11,5.4,362,94,18500,1,0
4533,25,19,33.2,602,168,69400,2,1
4534,48,38,29.1,115,77,47500,2,1
4535,18,14,25.6,130,79,41000,1,0
4536,59,37,24.6,107,98,36600,3,1
4537,19,91,6.3,113,12,14000,1,0
4538,36,84,4.9,53,12,5500,1,0
4539,54,41,9.1,462,51,24500,1,0
4540,47,71,59.1,646,119,108600,3,1
4541,20,23,31.1,80,61,43900,0,0
4542,55,83,2.4,143,49,6500,0,0
4543,69,87,8.0,328,143,23100,1,0
4544,58,73,5.0,84,34,7200,1,0
4545,68,88,6.0,446,138,25600,0,0
4546,65,89,9.8,549,149,28600,2,0
4547,46,63,7.6,112,50,15600,3,1
4548,66,95,17.9,103,83,32900,2,0
4549,55,17,22.5,164,34,37400,3,1
4550,46,4,2.4,70,44,2000,0,0
4551,39,59,5.7,92,27,11600,0,0
4552,29,72,17.6,158,83,29200,6,1
4553,38,5,9.7,353,111,24000,3,1
4554,58,75,4.8,134,46,9400,1,0
4555,41,43,3.2,134,36,6200,0,0
4556,28,63,5.9,91,15,12100,0,0
4557,28,31,44.7,581,186,86700,0,0
4558,64,85,7.9,86,21,16400,2,0
4559,21,78,28.0,100,36,46800,2,0
4560,34,45,5.6,144,15,12600,3,1
4561,60,28,22.1,127,39,34600,3,1
4562,66,13,6.3,529,78,24600,1,0
4563,44,31,17.1,127,56,26600,0,0
4564,65,3,4.4,350,58,15700,0,0
4565,68,67,5.8,142,36,13100,2,0
4566,55,34,30.6,686,190,67100,0,0
4567,52,28,9.4,511,57,27100,3,0
4568,39,80,4.1,112,35,8300,1,0
4569,56,95,34.2,167,80,56600,1,0
4570,63,81,2.9,132,19,6100,0,0
4571,49,86,7.0,360,52,20900,1,0
4572,26,44,31.5,676,128,63300,0,0
4573,53,19,17.9,169,75,28500,3,1
4574,43,30,18.3,154,59,31800,1,0
4575,53,7,5.2,559,52,23600,0,0
4576,53,43,31.0,112,57,50900,2,1
4577,18,10,7.2,106,25,12500,0,0
4578,30,71,5.1,566,134,24400,2,0
4579,55,94,16.1,94,90,27600,2,0
4580,21,31,52.2,639,158,96500,0,0
4581,57,52,26.9,183,98,44300,3,1
4582,22,59,3.7,142,33,11800,1,0
4583,48,73,5.8,542,136,23700,6,1
4584,67,52,41.4,482,190,74400,0,0
4585,57,71,5.7,91,11,7100,3,0
4586,22,21,5.6,116,33,8700,2,0
4587,54,50,17.5,137,87,33000,2,0
4588,47,21,6.7,537,119,23800,4,1
4589,25,26,9.9,412,79,23200,3,1
4590,64,25,4.2,436,131,19200,1,0
4591,32,73,43.6,764,83,84400,0,1
4592,27,48,5.1,386,124,19300,1,0
4593,26,6,4.4,99,22,6200,0,0
4594,28,76,46.1,465,166,82700,0,0
4595,61,83,8.4,586,130,28600,2,0
4596,59,42,6.4,472,56,21400,2,1
4597,56,45,5.6,551,80,25300,0,0
4598,25,72,9.3,311,87,21900,2,0
4599,50,50,8.0,114,21,14400,4,1
4600,40,22,8.4,588,55,24800,1,0
4601,37,22,4.6,119,50,10200,1,0
4602,47,87,5.5,133,18,9300,0,0
4603,20,9,6.6,323,79,20100,3,1
4604,64,29,35.0,111,33,56800,1,1
4605,59,53,7.0,85,25,11400,1,0
4606,64,72,5.9,99,17,13000,1,0
4607,67,45,34.7,89,89,54000,2,0
4608,48,83,2.3,105,25,9000,3,1
4609,35,57,23.0,149,39,37200,3,1
4610,54,46,33.6,764,170,70200,0,0
4611,31,58,26.3,82,93,41600,2,0
4612,67,70,24.8,102,39,42500,7,1
4613,61,60,28.4,453,122,56100,2,1
4614,46,62,19.2,166,54,36300,2,0
4615,48,64,5.5,100,30,12000,2,0
4616,38,9,24.6,197,80,42600,7,1
4617,58,91,23.8,101,70,36600,2,0
4618,63,55,47.0,420,80,79600,0,0
4619,57,21,6.4,92,38,10400,2,0
4620,28,35,3.1,92,43,7500,1,0
4621,42,36,3.8,463,90,16700,1,0
4622,60,47,7.0,76,47,15700,0,0
4623,20,93,33.6,200,49,56800,2,0
4624,55,5,8.0,513,83,27700,2,1
4625,67,64,4.0,106,23,7500,2,0
4626,66,50,4.6,148,34,10800,1,0
4627,62,16,2.7,126,36,11300,1,0
4628,68,60,26.0,171,46,43400,4,1
4629,66,1,6.5,312,133,18500,1,0
4630,41,16,7.1,531,70,19700,5,1
4631,32,87,7.4,118,46,15600,4,0
4632,48,49,6.5,147,48,12000,1,0
4633,21,88,4.8,408,144,18200,3,0
4634,63,8,26.6,508,134,55000,0,0
4635,33,1,5.8,142,18,14800,2,1
4636,47,22,2.5,82,32,4000,1,0
4637,61,94,5.0,70,13,10100,0,0
4638,53,77,4.0,528,67,20900,1,0
4639,36,16,5.2,109,24,9800,1,0
4640,24,65,7.8,126,41,14900,1,0
4641,30,73,5.1,132,34,9500,0,0
4642,19,62,23.9,190,97,44600,1,0
4643,35,82,8.3,461,86,24300,1,0
4644,36,74,3.8,149,31,8300,2,0
4645,31,53,23.2,116,79,36100,3,1
4646,33,63,59.7,617,135,107300,1,0
4647,18,33,18.3,85,98,28000,5,1
4648,52,79,30.0,108,88,51200,2,0
4649,54,71,3.1,374,80,16200,3,1
4650,27,47,33.5,106,84,53700,0,0
4651,52,92,15.4,174,74,26900,1,0
4652,26,6,7.0,542,117,24500,2,1
4653,67,11,2.2,101,13,2100,4,1
4654,40,40,6.3,100,42,9900,1,0
4655,55,84,58.6,592,120,102700,1,0
4656,28,59,7.5,93,47,9700,2,0
4657,34,22,6.9,144,22,9800,3,1
4658,62,47,6.2,66,47,10800,1,0
4659,25,69,36.0,625,85,71400,0,0
4660,66,58,2.9,115,18,5900,0,0
4661,66,74,28.2,192,67,48600,5,1
4662,56,66,6.0,337,131,20300,3,0
4663,60,32,4.8,110,18,11700,1,0
4664,42,92,2.4,81,41,5200,3,1
4665,66,58,3.8,539,108,19200,5,1
4666,37,51,4.4,111,35,10000,3,1
4667,26,53,21.1,90,74,32200,0,0
4668,59,24,33.2,177,63,54000,4,1
4669,57,77,5.1,451,74,18900,0,0
4670,53,73,6.4,134,27,13600,1,0
4671,25,90,5.8,76,34,11800,1,0
4672,20,77,5.1,63,16,13200,3,0
4673,25,51,5.0,67,15,7200,2,0
4674,34,76,9.3,425,129,23900,1,0
4675,44,70,34.9,428,92,64000,1,0
4676,38,41,28.4,170,70,45800,0,0
4677,68,86,6.6,137,14,12600,2,0
4678,60,81,9.0,311,71,24800,0,0
4679,39,91,7.9,78,16,13700,5,1
4680,43,80,5.9,147,29,9300,0,0
4681,27,42,6.8,92,24,14400,1,0
4682,24,16,52.9,592,95,95900,1,0
4683,58,75,4.8,348,89,20500,4,1
4684,62,25,6.9,118,19,9500,0,0
4685,59,22,31.3,705,108,65500,0,0
4686,63,24,21.8,114,99,35200,1,0
4687,62,73,2.1,123,44,6700,0,0
4688,50,28,8.3,385,51,24300,3,1
4689,18,46,32.7,116,77,50100,1,0
4690,26,60,3.9,445,115,16300,2,0
4691,57,18,21.1,83,73,35200,1,0
4692,69,82,5.3,125,11,9300,0,0
4693,41,76,2.5,59,36,5500,1,0
4694,21,24,6.1,403,123,18900,1,0
4695,66,39,21.5,85,32,35900,2,1
4696,28,75,15.4,159,73,29000,2,0
4697,23,91,7.4,569,104,24700,1,0
4698,33,46,25.2,161,73,44200,0,0
4699,35,75,53.2,742,85,99500,1,0
4700,66,2,5.5,461,71,18100,1,0
4701,65,72,37.8,769,125,78500,0,0
4702,31,21,6.0,53,26,10900,0,0
4703,58,8,9.4,443,150,25100,1,0
4704,32,25,33.5,447,180,61500,0,0
4705,69,63,5.2,550,80,25400,3,1
4706,35,58,17.9,181,93,32400,2,0
4707,49,87,8.6,438,58,23000,2,1
4708,57,48,17.3,168,35,25500,3,1
4709,54,74,6.8,93,26,12300,2,0
4710,39,13,5.5,579,110,24800,0,0
4711,29,3,2.2,67,31,7700,1,0
4712,22,12,2.6,101,18,6600,0,0
4713,19,5,4.7,54,10,11700,2,0
4714,48,10,7.7,101,37,14000,1,0
4715,45,33,34.5,587,166,69800,1,0
4716,39,89,5.2,112,11,12400,2,0
4717,43,89,31.7,694,162,66000,1,0
4718,19,27,7.6,110,23,16600,1,0
4719,58,39,4.3,76,41,12400,2,0
4720,60,37,22.3,172,73,38500,2,1
4721,54,24,8.4,527,98,24800,1,0
4722,22,7,6.8,421,97,19600,1,0
4723,59,8,3.1,102,21,6900,2,0
4724,53,20,22.4,99,75,35100,2,0
4725,40,22,6.9,53,22,10500,0,0
4726,33,84,2.3,146,38,8600,3,0
4727,27,18,5.5,86,29,10300,0,1
4728,62,86,2.7,110,35,7900,1,0
4729,34,15,37.2,735,187,75500,0,0
4730,32,37,5.0,598,97,22300,2,0
4731,62,28,7.0,75,24,13700,0,0
4732,57,95,9.8,386,145,24700,3,0
4733,23,78,6.6,130,30,10900,2,0
4734,66,55,5.9,70,31,9900,1,0
4735,54,32,4.3,128,36,8100,1,0
4736,60,52,9.9,307,82,20900,2,0
4737,23,71,9.2,394,58,23100,4,1
4738,18,49,20.6,106,78,35600,1,0
4739,49,83,5.0,120,39,13300,2,0
4740,52,20,6.1,515,60,24500,4,1
4741,26,43,16.7,98,77,29800,4,1
4742,38,5,29.8,123,81,47200,1,1
4743,34,47,8.9,594,57,29200,1,0
4744,34,81,3.1,58,16,7500,2,0
4745,26,36,3.2,107,43,8500,1,0
4746,48,18,7.9,68,47,13700,1,0
4747,32,81,7.2,145,30,12000,1,0
4748,28,63,3.5,450,77,13800,2,0
4749,48,93,8.9,522,139,25300,0,0
4750,33,15,3.4,149,23,9500,1,0
4751,41,56,7.8,140,28,13100,0,0
4752,39,86,5.2,529,64,23100,2,0
4753,66,84,7.8,479,99,24100,1,0
4754,53,41,17.7,112,98,32800,1,1
4755,63,53,3.6,107,48,9400,1,0
4756,47,29,49.7,563,164,89500,1,1
4757,29,66,47.3,569,165,86400,0,0
4758,67,3,8.9,367,104,24400,3,0
4759,50,35,6.9,81,23,8800,0,0
4760,58,72,26.3,199,74,44400,2,0
4761,61,12,2.9,118,36,9600,0,0
4762,52,57,6.0,84,37,11400,0,0
4763,40,27,30.7,193,63,50400,1,0
4764,62,61,28.2,128,39,47000,1,0
4765,58,47,19.4,156,90,31200,0,0
4766,52,37,2.7,51,24,7900,2,1
4767,28,83,2.8,69,20,4400,0,0
4768,23,6,3.1,498,51,21700,1,0
4769,62,72,2.8,76,48,6200,0,0
4770,53,88,33.7,121,39,53600,3,1
4771,69,16,16.9,167,59,32100,6,1
4772,45,47,3.6,70,13,7900,2,1
4773,23,76,6.5,136,22,12700,0,0
4774,55,14,19.6,170,87,31700,0,0
4775,49,34,21.3,194,88,37000,2,0
4776,22,76,5.9,138,25,14700,1,0
4777,23,6,2.4,77,48,5200,0,0
4778,32,1,20.9,115,92,34700,3,1
4779,30,46,6.6,110,17,13500,1,1
4780,23,80,28.7,183,36,51000,1,0
4781,57,12,8.7,346,105,20100,6,1
4782,21,9,7.3,555,99,24200,3,1
4783,45,93,29.2,177,53,49000,1,0
4784,33,31,8.5,492,52,25500,2,0
4785,56,71,6.9,72,22,11900,0,0
4786,29,86,16.0,193,63,29800,3,1
4787,39,23,6.9,62,32,11300,2,0
4788,64,10,7.6,380,138,23700,2,1
4789,37,55,18.7,133,81,29900,5,1
4790,50,43,5.5,368,147,18600,2,0
4791,38,25,8.2,402,135,24800,0,0
4792,54,43,29.4,127,79,46900,4,1
4793,47,30,42.2,685,148,82600,1,0
4794,23,24,30.0,200,73,48100,0,0
4795,48,36,6.8,137,41,16100,3,1
4796,39,42,25.8,732,121,59200,1,1
4797,35,15,7.3,372,66,24400,1,1
4798,53,89,3.0,100,34,9300,0,0
4799,55,45,4.4,81,16,6300,3,1
4800,51,51,8.3,353,55,20900,1,0
4801,34,39,9.6,463,117,28200,1,0
4802,55,22,34.4,162,62,54500,1,0
4803,30,28,26.6,584,176,58300,0,0
4804,21,36,4.4,140,22,11800,1,0
4805,50,74,7.4,487,144,26700,2,0
4806,33,56,22.0,132,58,32800,1,0
4807,44,75,6.4,137,27,9600,2,0
4808,42,65,4.6,131,15,9800,0,0
4809,38,47,3.7,90,14,2000,0,0
4810,48,56,4.7,140,15,10100,1,0
4811,22,21,3.6,69,33,10900,1,0
4812,61,57,3.7,107,27,8300,1,0
4813,34,3,37.8,561,102,72200,0,0
4814,36,23,2.5,149,34,4200,0,0
4815,24,57,29.8,102,40,50100,1,0
4816,66,40,4.7,104,15,7800,1,0
4817,21,34,24.1,147,94,41100,2,0
4818,25,2,4.4,74,24,8000,2,0
4819,50,69,7.8,84,17,12100,0,0
4820,38,3,7.0,70,27,12800,1,0
4821,67,55,15.3,186,72,30100,2,0
4822,45,93,7.1,56,20,10000,2,0
4823,55,3,33.6,87,96,53600,1,0
4824,44,35,5.4,77,46,8300,0,0
4825,29,68,37.5,585,192,71600,1,0
4826,25,78,34.6,180,97,61800,1,0
4827,69,14,5.4,549,92,23000,0,0
4828,31,32,9.5,522,102,27100,6,1
4829,23,1,7.2,90,14,12300,5,1
4830,45,37,4.5,419,55,20300,0,0
4831,63,92,25.0,93,47,41700,3,1
4832,59,49,4.4,512,71,23000,3,1
4833,57,77,7.4,500,144,25400,5,1
4834,48,63,2.6,73,28,7900,1,0
4835,53,61,8.8,337,85,25000,2,1
4836,40,79,23.9,172,87,39000,2,0
4837,45,27,2.4,54,43,4600,0,0
4838,64,57,2.2,77,12,5100,0,0
4839,26,89,2.1,93,45,2000,0,0
4840,24,68,16.8,142,95,31400,4,1
4841,56,63,32.5,188,51,52000,0,0
4842,55,10,2.7,94,20,4200,0,0
4843,63,53,8.0,444,96,23100,1,0
4844,52,70,7.4,146,42,15200,0,0
4845,28,57,8.1,494,117,28700,2,0
4846,63,8,4.2,540,136,21300,1,0
4847,25,85,5.3,117,28,14500,2,0
4848,56,86,5.6,316,107,19200,1,0
4849,55,51,7.1,323,65,20700,2,1
4850,24,51,9.3,541,72,28800,0,0
4851,43,29,33.8,693,133,67900,2,1
4852,45,12,46.6,742,177,90900,0,0
4853,57,25,15.1,135,58,28400,1,0
4854,68,23,6.4,99,31,10500,1,0
4855,36,75,3.0,97,45,10700,0,0
4856,20,89,3.9,117,25,5600,0,0
4857,41,39,8.6,436,84,24900,1,0
4858,56,40,8.6,422,134,26000,1,0
4859,61,26,4.3,81,23,9400,0,0
4860,68,8,28.5,142,42,46100,1,1
4861,30,10,6.0,76,40,8100,0,0
4862,44,10,30.0,764,137,65300,1,1
4863,42,72,32.0,540,174,63400,0,0
4864,44,74,3.3,122,17,8700,0,0
4865,55,81,5.0,131,27,7900,2,0
4866,67,47,9.7,451,133,28200,0,0
4867,66,54,31.1,110,31,47800,2,1
4868,42,66,21.8,180,39,37800,3,0
4869,48,31,31.8,661,123,66100,1,1
4870,44,8,41.6,412,103,74500,0,0
4871,55,18,4.9,104,46,13800,0,0
4872,55,77,2.0,80,41,6400,2,1
4873,69,15,52.4,454,183,93200,1,1
4874,34,26,35.7,678,122,70000,0,0
4875,66,49,33.1,146,49,52600,1,0
4876,36,58,28.2,88,99,44700,3,0
4877,27,22,5.7,399,90,17000,2,0
4878,58,62,7.3,127,19,15400,3,1
4879,21,65,3.0,64,25,6800,3,0
4880,68,69,2.1,74,11,7800,1,0
4881,43,14,6.5,146,31,14600,3,1
4882,56,45,2.4,92,14,3300,0,0
4883,64,91,6.7,90,13,12800,3,0
4884,25,93,6.0,435,83,17600,3,0
4885,69,17,34.3,722,195,73700,0,0
4886,68,74,4.1,56,32,9700,0,0
4887,45,86,7.9,130,23,15100,0,0
4888,46,41,17.0,132,93,26700,4,1
4889,57,77,5.7,512,110,26300,4,1
4890,55,29,9.6,361,102,26000,4,1
4891,45,85,19.1,97,90,29300,2,0
4892,45,80,58.0,612,183,102000,0,0
4893,39,9,6.5,58,38,8000,4,0
4894,32,86,15.6,152,73,29600,1,0
4895,68,31,5.8,73,46,12200,0,0
4896,37,16,34.1,455,92,63000,0,0
4897,57,24,33.6,574,116,62300,2,1
4898,67,20,8.3,349,51,22200,3,1
4899,66,60,7.8,300,133,18500,0,0
4900,58,39,20.1,108,55,30600,5,1
4901,61,84,51.9,625,109,93400,0,0
4902,68,71,8.2,534,124,26500,3,1
4903,56,57,32.7,98,30,51800,0,0
4904,50,62,22.9,88,63,36800,1,0
4905,50,45,7.1,332,149,24000,4,0
4906,20,18,6.1,146,39,15500,0,0
4907,25,34,30.1,122,41,49400,2,1
4908,59,34,5.9,119,12,16900,1,1
4909,20,59,15.1,142,39,26800,2,1
4910,61,61,31.0,635,121,68200,0,1
4911,68,66,26.7,82,68,41700,3,0
4912,46,9,9.7,507,145,26100,1,1
4913,43,10,7.0,59,22,11700,0,0
4914,37,52,5.9,116,34,9900,0,0
4915,23,30,7.2,100,20,13200,1,0
4916,54,50,7.8,336,131,20500,2,0
4917,29,40,5.2,106,32,12200,0,0
4918,54,93,2.1,131,45,6400,2,0
4919,43,10,7.5,445,62,24400,4,1
4920,54,28,20.9,154,65,38700,0,0
4921,34,17,2.9,61,46,3200,0,0
4922,59,37,28.4,187,95,50600,0,0
4923,46,24,3.1,75,23,6800,2,0
4924,26,34,30.2,81,64,46700,3,0
4925,35,76,28.3,130,51,49700,3,0
4926,62,3,44.2,502,87,80700,1,0
4927,46,11,16.6,159,68,27300,3,1
4928,58,10,5.9,117,11,12400,1,0
4929,58,24,8.7,397,143,20700,3,1
4930,46,17,4.1,378,95,20000,1,0
4931,52,42,8.6,411,129,28000,1,0
4932,57,42,2.1,108,32,3300,1,0
4933,38,37,56.1,475,88,97100,0,0
4934,63,24,3.9,118,17,7500,1,0
4935,38,65,5.5,63,41,15200,1,0
4936,57,34,5.8,375,64,22900,1,0
4937,57,63,7.6,368,104,22000,1,0
4938,19,13,15.6,197,95,32800,2,0
4939,32,42,7.6,598,128,24600,3,0
4940,53,17,6.2,148,32,11000,0,0
4941,56,87,39.1,787,190,78400,0,0
4942,25,34,22.5,177,87,34800,4,1
4943,33,65,5.5,524,102,24600,1,0
4944,64,91,55.4,659,197,99700,0,0
4945,23,53,29.9,175,46,48000,3,0
4946,69,66,3.5,84,37,10400,1,0
4947,20,58,9.8,593,56,29100,4,0
4948,20,84,38.7,525,138,73400,0,0
4949,43,12,2.8,68,22,7400,1,0
4950,33,12,29.7,666,184,65900,0,0
4951,35,43,3.8,113,25,6600,2,0
4952,33,1,4.0,332,143,14600,3,1
4953,61,58,57.1,462,180,98400,0,0
4954,33,40,33.8,481,159,63700,0,0
4955,62,62,3.9,115,34,7500,2,0
4956,33,10,46.5,752,123,90400,0,0
4957,40,1,4.7,319,107,14800,1,0
4958,30,57,32.9,764,97,71600,0,0
4959,62,1,16.3,159,81,26200,1,0
4960,41,69,5.4,82,42,12200,1,0
4961,18,22,4.1,524,54,16500,1,0
4962,32,74,10.0,557,69,30700,2,0
4963,61,22,7.2,74,29,15100,1,0
4964,60,90,25.4,152,72,38500,5,1
4965,24,48,8.9,327,66,21200,1,0
4966,39,20,6.8,461,135,20100,1,0
4967,56,70,20.4,168,71,37800,2,0
4968,58,67,6.5,432,71,22000,3,1
4969,50,36,59.4,703,146,110100,0,0
4970,60,63,39.9,564,122,76000,0,0
4971,35,76,4.4,87,39,10200,0,0
4972,53,85,2.4,53,22,5700,7,1
4973,59,8,6.1,122,35,9700,1,0
4974,32,68,34.5,180,42,55400,3,1
4975,33,57,5.7,130,11,13700,0,1
4976,53,91,6.8,56,44,14800,1,0
4977,59,48,9.5,468,114,25600,1,0
4978,49,39,18.1,110,69,31600,1,0
4979,68,56,8.0,81,22,16000,1,0
4980,36,61,6.7,62,30,8500,0,0
4981,40,1,3.8,59,34,5300,0,0
4982,63,40,5.3,506,108,19600,0,0
4983,60,59,9.6,448,121,30200,1,0
4984,19,88,9.3,396,76,26200,2,0
